Date,MSFT,AMZN,NVDA,META
2026-03-11,-0.0021688058128880305,-0.007838417021498345,0.006873796699033097,0.0012077924676003882
2026-03-12,-0.007459038776109095,-0.014671973697334195,-0.015535083686109119,-0.025471045054388686
2026-03-13,-0.015701969810701044,-0.008877013416636048,-0.015780314308353027,-0.038343544763006276
2026-03-16,0.011123782896491852,0.0195984367511175,0.01647717218041489,0.023263844608812034
2026-03-17,-0.0013502086602691366,0.016340754535353108,-0.007040797336696936,-0.0076341043414897
2026-03-18,-0.019078100591435554,-0.024767666852414494,-0.008409798772097021,-0.011209928361989974
2026-03-19,-0.007070176962847952,-0.005288991452693126,-0.010199568445272478,-0.014585490060935902
2026-03-20,-0.018379451907360234,-0.01623874055782004,-0.03281811115811839,-0.021493370888580943
2026-03-23,0.002959136952026542,0.02322639327005427,0.0170237820072745,0.017518463303236143
2026-03-24,-0.026788584000617788,-0.013800294588880768,-0.00250518750288653,-0.01844190111911148
2026-03-25,-0.004560720873527657,0.021569200454641724,0.019863034004328428,0.00332258125007856
2026-03-26,-0.01366431796733969,-0.019696817795534227,-0.04163858095780393,-0.07959464154247431
2026-03-27,-0.02513874928256188,-0.039510442389467326,-0.021723974181843797,-0.03985098946866683
2026-03-30,0.00613842352061944,0.008076656164990315,-0.014028147487508913,0.02027710442953401
2026-03-31,0.031229157756083703,0.03642700888472339,0.05588180888236938,0.06665043264096115
2026-04-01,-0.0021611901863888283,0.011043371606930696,0.007740860269023653,0.012409800730328824
2026-04-02,0.011072868751592857,-0.0037992260242744047,0.009331356375359201,-0.008235037389847877
2026-04-06,-0.0015530146410365209,0.014396667550949482,0.0014093304479019242,-0.002506689716882615
2026-04-07,-0.0015822508381434508,0.00460553135602737,0.00258955293576979,0.003542556468156155
2026-04-08,0.005479578543501118,0.03499085736091123,0.0223470271240227,0.06498563938087054
2026-04-09,-0.003365977272341003,0.056045170153601775,0.010050504643715596,0.026076955903867605
2026-04-10,-0.005897032858082851,0.020244002182271403,0.025664741901011645,0.002339196864400872
2026-04-13,0.03640089840318694,0.006334400855383171,0.003604892099032586,0.0074144986406494695
2026-04-14,0.022738477393367207,0.038059130876826774,0.038032865411783634,0.04406396602363416
2026-04-15,0.046068533854630056,-0.00208820280916866,0.01200957407583192,0.013721086462468168
2026-04-16,0.02198340217176664,0.004828961562342915,-0.002614769796708716,0.007876845757642137
2026-04-17,0.006020092104702002,0.003444135445984209,0.016788441530004805,0.01725590589309034
2026-04-20,-0.011163956243767204,-0.009099612075002872,0.00188419663120043,-0.02561904227018652
2026-04-21,0.014566950244961241,0.0065651880571397925,-0.010788787118989118,-0.003085318344700272
2026-04-22,0.020652560845584977,0.021807838295304194,0.013107830909409257,0.00879127463617535
2026-04-23,-0.039660934617680055,-0.001096486445127054,-0.014123474389033275,-0.023076179224611693
2026-04-24,0.021334937195510273,0.03493017225717909,0.043227788976992976,0.024091631930780233
2026-04-27,0.0004710499812119462,-0.010871605831113018,0.04004417714781017,0.005318273278916763
2026-04-28,0.010427908679775388,-0.005438047398549362,-0.01588104908680843,-0.010727646160971882
2026-04-29,-0.011159034047451222,0.012860978748156615,-0.018389075111261644,-0.0033068372607277796
2026-04-30,-0.03929691983619443,0.0076793983730687465,-0.04626045560032954,-0.08550038433407037
2026-05-01,0.01633231850252348,0.012072784412985094,-0.00561207563438304,-0.005164108323973515
2026-05-04,-0.0019785964451384253,0.014128002271583506,0.0001511106711307164,0.0027268735840393354
2026-05-05,-0.005415548178495877,0.005513692583370089,-0.009975799776516192,-0.008928413261531043
2026-05-06,0.0062715193636264654,0.005264129064761924,0.057659075388685865,0.0130917616958246
2026-05-07,0.016450879458010714,-0.01389133038400725,0.01765865404299216,0.006412298567163521
2026-05-08,-0.013427757958591746,0.0055683857848436435,0.017494095947569344,-0.011640519045443387
2026-05-11,-0.0059259923965174766,-0.013532354923427414,0.01970259096216065,-0.017666424923957313
2026-05-12,-0.01185000702966521,-0.011784761609137218,0.006106452319395217,0.006913139801055568
2026-05-13,-0.006277990380058274,0.016213969753363422,0.022873482047085725,0.022603634055911037
2026-05-14,0.010414344989990054,-0.010772604336833247,0.04388258597883499,0.0029191031743067697
2026-05-15,0.030505840389261074,-0.011526033074604314,-0.04420122720632225,-0.006791382967951565
2026-05-18,0.00383963141857957,0.0027257161474880665,-0.013314388358780072,-0.004916738493843331
2026-05-19,-0.014449655975185882,-0.020841158796957915,-0.007691677106092865,-0.014070457436796246
2026-05-20,0.008720179231968883,0.021863243262898013,0.012964070657941695,0.004065685187175205
2026-05-21,-0.0025229027109182622,0.01301830709151064,-0.017720537361840427,0.0038342613642559087
2026-05-22,-0.001240757398686787,-0.007971333528174807,-0.01904237298751621,0.004741755236997713
2026-05-26,-0.00606830040489359,-0.003867523096163561,-0.0021826918622399605,0.0034083667209183766
2026-05-27,-0.008076305462157207,0.024727646527565872,-0.010518481304186755,0.037430228740286786
2026-05-28,0.034700793226276616,0.007908750591183455,0.007761016341909066,4.712234875481336e-05
2026-05-29,0.05445092515456418,-0.01226272026117703,-0.014515703746992292,-0.004375921306693065
2026-06-01,0.022832265019252507,-0.03465860321873382,0.0626124588791841,-0.05065539518815376
2026-06-02,-0.04171369737114239,-0.0181429249589532,-0.006863972045151545,-0.004729580557107038
2026-06-03,-0.03165575513355168,-0.02533909644314114,-0.03621758578863232,0.04241756940938335
2026-06-04,0.0016614205577816232,0.01507874949703436,0.01939395646671027,0.007367820180195883
2026-06-05,-0.026585620113925623,-0.03057644001781823,-0.062014073591381225,-0.055085447812264654
2026-06-08,-0.011831960627074034,-0.0032922715222234444,0.017259839984335112,-0.012833073513225268
2026-06-09,-0.020231181740505533,-0.004200304926880172,-0.0021568105327770537,-0.0013666036710554552
2026-06-10,-0.014997194555478321,-0.025349123139844942,-0.03732169739825886,-0.023281298234914316
2026-06-11,-0.017666572560045224,0.01474787607914263,0.022203357892913722,-0.004466057810845303
2026-06-12,0.0010247320290952544,-0.012256186172015071,0.0015620019126554308,-0.0025509071761044
2026-06-15,0.023084454513702557,0.031314194613874635,0.03538181402824003,0.04770904398522635
2026-06-16,-0.014833957996038927,-8.13115686266741e-05,-0.023723197733726886,0.011339963815781395
2026-06-17,-0.03788432424867805,-0.03455284552845528,-0.013307023368657411,-0.05436431197128366
2026-06-18,-0.008880710991667873,0.00513684724506569,0.014928412305988292,-0.0023521299771991355
